requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance,label
17,145,1.393,1,0.6946,478.2411,1
2,17,1.0098,0,0.0245,28.0207,0
587,720,0.578,1,0.3342,9.328,1
7,18,2.469,0,0.0024,31.1693,0
2,28,1.5929,0,0.0258,20.6042,0
6,20,1.8085,0,0.0046,52.1039,0
3,23,1.7923,0,0.0202,63.0993,0
3,16,1.7077,0,0.0137,75.5437,0
0,12,1.7335,0,0.0068,52.2755,0
2,14,1.3994,0,0.0599,59.9899,0
1,16,1.2925,0,0.0016,33.2062,0
0,15,1.6782,0,0.01,67.8658,0
2,13,1.3787,0,0.0139,31.0682,0
2,18,1.9658,0,0.0115,45.5889,0
3,19,1.8118,0,0.0272,44.894,0
966,1384,0.5456,1,0.112,6.1568,1
0,10,1.1502,1,0.0349,26.6863,0
2,17,1.9611,0,0.0197,41.1552,0
6,22,1.4001,0,0.0009,42.1282,0
18,133,1.9007,1,0.8818,182.7993,1
3,16,1.1391,0,0.0045,52.7548,0
26,4708,1.9725,0,0.3772,8.8048,1
872,1264,0.7735,0,0.056,4.0452,1
1,12,0.6463,0,0.0452,18.9283,0
7,18,1.2659,0,0.0184,30.5914,0
2,20,1.1875,0,0.0153,60.1923,0
8,21,1.6129,0,0.0579,61.4456,0
4,14,1.0336,0,0.0049,38.965,0
3,17,1.7437,0,0.0029,45.8808,0
2,15,1.5652,0,0.097,35.8835,0
1,16,0.7299,0,0.0123,66.6633,0
1,10,1.3186,0,0.01,60.0928,0
3,23,1.1177,0,0.0346,37.4977,0
3,20,1.1866,0,0.0103,28.8955,0
7,22,1.7704,0,0.0193,42.7915,0
2,14,1.3746,0,0.0236,71.685,0
7,20,0.7605,0,0.0241,32.7627,0
3,19,2.0373,0,0.0581,71.4553,0
1,21,2.666,0,0.0117,76.405,0
607,1095,0.1851,1,0.0128,3.7627,1
1,20,2.3614,0,0.0019,61.5783,0
3,16,0.4025,0,0.0058,56.2137,0
13,29,1.4869,1,0.4687,271.0305,1
1,19,1.5469,0,0.0422,52.0027,0
35,53,2.0135,1,0.7388,215.6218,1
2,17,1.6396,0,0.0077,32.1355,0
4,19,1.093,0,0.0098,34.4527,0
10,44,0.3189,0,0.6459,19.3215,1
2,13,0.6284,0,0.073,79.2365,0
2,13,0.9625,0,0.0154,26.236,0
2,18,2.066,0,0.0093,64.0706,0
0,20,1.1899,0,0.0116,56.604,0
1,15,1.6323,0,0.0066,15.7157,0
3,24,1.442,0,0.0732,56.7131,0
4,20,1.5367,0,0.0017,75.8262,0
3,22,1.899,0,0.0102,41.7544,0
3,14,2.2005,0,0.0347,58.7075,0
10,23,1.4508,0,0.0465,22.7584,0
3,12,1.0679,0,0.0192,36.2529,0
3,12,0.8005,0,0.0019,39.4726,0
0,15,2.7035,0,0.0101,82.6404,0
3,12,1.1072,0,0.004,59.3243,0
4,22,1.9926,1,0.0022,40.3388,0
3,16,0.8375,0,0.0219,104.8802,0
5,16,1.3775,0,0.0009,37.237,0
3,18,0.8478,0,0.0028,63.3935,0
4,19,1.2326,0,0.0232,16.9692,0
2,22,1.1064,0,0.0154,42.404,0
1,10,0.6833,0,0.0488,51.5939,0
1,22,2.1372,0,0.0511,45.4777,0
2,18,2.2704,1,0.0136,43.1947,0
1,18,1.9393,0,0.0037,51.737,0
5,22,1.4403,0,0.0242,57.9793,0
2,19,0.6465,0,0.0072,31.088,0
3,16,2.019,0,0.0252,65.2843,0
4,24,1.803,0,0.0061,41.4164,0
443,910,0.7355,1,0.1773,6.6956,1
3,13,0.8549,0,0.0486,10.0,0
3,48,1.6031,1,0.7786,390.6413,1
3,25,1.8476,0,0.0006,56.8563,0
2,24,1.2707,0,0.0079,19.9821,0
3,22,1.3893,0,0.0182,67.5588,0
3,21,0.6889,0,0.0134,88.9081,0
1,18,1.3994,0,0.0593,26.9406,0
7,14,0.8283,0,0.052,22.633,0
0,21,2.5445,0,0.026,66.0429,0
2,10,2.1794,0,0.0168,73.2985,0
3,20,1.7288,1,0.0143,67.7582,0
6,24,1.7926,0,0.0305,42.2093,0
2,19,1.28,0,0.025,45.7776,0
1,20,1.0181,0,0.0044,42.2971,0
4,26,1.3818,0,0.015,37.6671,0
1,10,1.7806,0,0.0218,17.7549,0
7,18,1.7386,0,0.0017,54.3503,0
2,21,1.211,0,0.0279,36.7036,0
4,21,1.3112,1,0.0138,48.0539,0
5,16,2.1735,0,0.0457,50.9333,0
22,2275,2.2533,1,0.342,17.1672,1
5,22,1.664,0,0.0119,59.4635,0
7,28,0.6066,0,0.006,42.1686,0
1,10,0.7262,0,0.0034,35.2243,0
3,16,1.4873,0,0.0024,66.2586,0
3,14,0.6145,0,0.0512,78.5915,0
0,9,1.3262,0,0.0115,30.7004,0
0,15,2.0055,0,0.0539,48.342,0
3,17,1.5979,0,0.0526,24.6152,0
3,10,1.1614,0,0.0034,58.311,0
1,17,1.4592,1,0.0294,81.6949,0
2,18,1.2997,0,0.073,52.6464,0
0,16,1.5163,0,0.0232,60.8799,0
2,15,1.1515,0,0.0214,43.4087,0
6,23,1.6464,0,0.0082,37.9065,0
2,19,1.5922,0,0.0091,46.5967,0
5,19,1.7114,0,0.0242,68.8469,0
29,99,2.1383,1,0.3226,207.3028,1
401,667,0.0377,1,0.0281,3.679,1
1,10,1.2707,0,0.0142,65.3109,0
4,22,1.3656,0,0.0205,59.3901,0
2,24,1.4113,0,0.0214,59.0704,0
5,25,1.7308,0,0.0521,45.3001,0
1,21,0.4711,0,0.003,53.2406,0
2,21,0.8466,0,0.0171,57.7683,0
1,19,1.3688,0,0.0396,38.3128,0
3,14,1.8016,0,0.0165,49.7457,0
2,20,1.7446,0,0.0104,73.6239,0
4,29,1.5697,0,0.0121,59.0507,0
1,15,2.0061,0,0.0019,26.9976,0
2,21,1.2657,0,0.02,71.1049,0
1,22,0.5427,0,0.0509,36.5817,0
43,4783,1.0232,0,0.1184,2.6186,1
4,20,1.234,0,0.1149,33.8972,0
4,17,1.5926,0,0.0008,33.2653,0
3,10,1.9403,0,0.0194,47.0257,0
4,12,0.9406,0,0.0819,39.6906,0
2,16,1.6105,0,0.001,29.3705,0
5,18,2.4066,0,0.0303,52.5149,0
1,12,1.0992,0,0.0574,10.0,0
3,11,0.8896,0,0.0183,30.5135,0
5,18,1.4832,0,0.0368,86.5035,0
3,11,1.6458,0,0.0006,40.5023,0
7,30,1.6333,0,0.0016,77.0208,0
8,25,0.0,0,0.0153,67.4275,0
1,15,0.7423,0,0.001,37.597,0
2,16,1.5739,0,0.0122,75.4912,0
3,18,1.2979,0,0.0146,50.0359,0
7,27,1.652,0,0.0043,73.4484,0
743,772,0.3885,1,0.2246,2.3464,1
2,16,1.5508,0,0.0049,53.9702,0
4,17,1.2447,0,0.0222,72.8173,0
2,9,1.64,0,0.0021,45.294,0
1,22,1.4496,0,0.0197,50.8653,0
3,17,1.5308,0,0.0011,54.2964,0
0,12,1.0919,0,0.0155,55.7149,0
0,9,1.0831,0,0.0335,46.0066,0
37,146,2.3727,1,0.4358,232.0003,1
5,22,1.3636,0,0.0061,10.0,0
1,15,1.4425,0,0.01,44.0818,0
380,572,0.4367,1,0.0837,7.0733,1
4,17,1.8829,0,0.0293,42.3114,0
5,15,2.055,0,0.0254,75.9945,0
684,1140,0.3441,1,0.2369,9.3882,1
5,23,1.8093,0,0.0286,55.9785,0
4,13,1.7592,0,0.0055,54.4225,0
2,18,0.8905,0,0.0382,28.1371,0
30,48,2.9628,1,0.9749,228.7268,1
3,17,0.8794,0,0.0443,67.201,0
5,16,1.9251,0,0.0194,84.9727,0
1,22,1.3431,0,0.0045,30.2511,0
3,16,0.7065,1,0.071,36.8275,0
4,16,1.0541,0,0.0001,88.7901,0
1,18,2.5402,0,0.0216,74.264,0
6,19,2.0312,0,0.0215,53.6862,0
7,19,1.1255,0,0.048,38.8781,0
3,13,2.3137,0,0.0315,44.3536,0
3,16,1.2586,0,0.0023,54.8031,0
8,24,1.2189,0,0.03,41.8927,0
3,21,1.273,0,0.037,10.4356,0
2,16,1.9223,0,0.0384,64.0524,0
0,19,1.1374,0,0.0052,50.811,0
2,19,0.4618,0,0.0015,44.5062,0
3,12,2.0983,0,0.0267,42.4361,0
2,21,1.5387,0,0.0124,41.7039,0
5,24,1.4419,0,0.026,58.3733,0
2,14,1.9486,0,0.0107,53.42,0
5,19,1.4734,0,0.0219,39.4821,0
4,26,2.1615,0,0.0112,71.4246,0
6,15,1.8851,1,0.0652,52.6437,0
3,15,1.4709,0,0.0276,23.5344,0
3,17,0.9548,0,0.0009,43.0825,0
4,12,1.8809,0,0.0692,82.341,0
2,17,1.3191,0,0.0031,76.9985,0
1,12,0.4403,0,0.0273,49.6464,0
5,19,1.3607,0,0.0576,42.0,0
3,16,1.3066,0,0.004,56.5468,0
2,17,1.4149,0,0.0169,37.2471,0
3,14,1.8321,0,0.0071,54.4478,0
4,12,1.3968,0,0.0016,33.5796,0
1,10,1.0016,0,0.0426,62.556,0
2,20,1.5097,1,0.0012,61.6546,0
4,12,1.1132,0,0.0225,52.7959,0
4,17,1.4468,0,0.0511,62.7033,0
4,24,1.4971,0,0.0144,65.2585,0
1,22,1.4507,0,0.068,48.1745,0
2,18,1.1878,1,0.0341,41.0129,0
3,20,0.7812,0,0.0127,54.7967,0
3,18,2.2779,0,0.0371,56.1934,0
5,16,1.3668,0,0.0591,57.8828,0
0,19,1.4182,0,0.0148,43.0007,0
3,17,1.5134,0,0.0036,74.5186,0
4,29,2.1077,0,0.0037,28.9931,0
6,25,1.4523,0,0.0218,19.5754,0
5,18,1.6284,0,0.0049,64.8627,0
3,23,0.8826,0,0.0314,64.1373,0
1,19,0.6349,0,0.0364,14.9778,0
3,12,1.9145,0,0.0145,45.3132,0
2,17,1.3904,1,0.0262,50.7987,0
4,24,1.4789,0,0.0059,46.277,0
1,16,1.6791,0,0.0176,50.3113,0
2,16,2.0935,0,0.0045,50.7872,0
30,143,1.716,1,0.734,200.5317,1
4,14,1.8826,0,0.019,25.6958,0
7,38,1.7832,1,0.9528,264.8133,1
13,61,0.2811,0,0.8424,10.9913,1
5,26,1.6336,0,0.0086,80.8973,0
1,12,2.3717,0,0.0196,69.9735,0
4,19,1.5389,0,0.0224,80.8819,0
3,22,1.4706,0,0.0163,45.5814,0
1,17,1.2344,0,0.005,59.6775,0
2,17,1.0743,0,0.0775,32.8703,0
4,16,1.4094,0,0.1052,35.1482,0
9,46,2.6489,1,0.5457,350.0597,1
3,20,1.8973,0,0.0071,26.0886,0
1,11,1.3286,0,0.0041,58.3238,0
5,16,1.3216,0,0.0016,37.6666,0
5,19,1.5463,0,0.0075,27.649,0
1,12,2.2904,0,0.0095,61.9304,0
3,15,2.2159,0,0.0293,89.265,0
5,21,1.77,0,0.0054,54.8687,0
3,19,2.6864,0,0.0444,50.7951,0
32,562,1.5755,1,0.0972,7.6311,1
2,18,1.8609,0,0.0156,75.3037,0
1,16,2.9652,1,0.0213,86.916,0
0,10,1.2281,0,0.0432,82.6112,0
3,16,1.8873,0,0.005,52.359,0
3,26,2.115,0,0.0137,10.0,0
3,20,2.4683,0,0.0034,83.9811,0
2,18,1.3445,0,0.0255,25.4087,0
13,21,1.3174,1,0.4272,406.973,1
4,22,1.6481,0,0.0747,90.255,0
4,23,2.0922,0,0.0036,75.6712,0
3,11,1.1403,0,0.0775,36.4896,0
6,25,0.4448,0,0.0371,20.7403,0
4,13,1.1118,0,0.0122,40.5371,0
3,13,1.2318,0,0.0066,49.0864,0
4,20,0.7016,0,0.0404,66.6588,0
4,15,1.9607,0,0.0494,41.5217,0
3,14,1.4535,0,0.039,45.21,0
2,16,2.303,0,0.0054,53.9026,0
1,11,2.1385,0,0.0428,41.0865,0
1,15,1.3549,1,0.1,52.2632,0
602,714,0.5051,0,0.1534,6.2278,1
3,12,2.4018,0,0.0219,40.8587,0
2,11,1.7385,0,0.0375,77.0444,0
4,23,1.3181,0,0.004,14.4166,0
16,129,2.2194,1,0.3233,189.3771,1
36,2516,1.5406,0,0.3349,5.8961,1
39,133,2.5884,1,0.6532,174.6721,1
3,19,0.7422,1,0.049,77.4251,0
3,18,1.6872,0,0.04,59.0984,0
2,15,1.4764,0,0.0567,68.5615,0
4,25,1.9268,0,0.0352,54.7497,0
4,20,1.7006,1,0.05,34.5683,0
0,4,1.4336,0,0.018,88.2524,0
4,20,0.353,0,0.0003,41.8155,0
5,20,0.8605,0,0.0007,78.5619,0
3,26,1.6767,0,0.027,69.7261,0
1,15,0.5833,0,0.0173,41.0957,0
2,16,1.813,0,0.0044,25.2187,0
8,39,1.0157,1,0.3174,402.1101,1
1,13,0.6078,0,0.0008,37.5415,0
3,16,1.2688,0,0.0025,38.1944,0
3,12,2.0053,1,0.0215,73.9661,0
3,17,0.4526,0,0.0097,75.2541,0
0,18,1.3595,0,0.0018,62.6207,0
0,8,1.3889,0,0.0163,68.1015,0
18,1863,2.3938,1,0.2264,5.6084,1
3,11,1.088,0,0.0056,10.0,0
2,19,1.3698,0,0.019,18.3038,0
5,23,1.3497,0,0.0133,49.6312,0
3,20,2.2881,0,0.0162,55.9678,0
4,22,1.1708,0,0.03,38.1099,0
4,22,1.4904,0,0.0232,20.1665,0
5,28,1.6938,0,0.0145,89.3917,0
3,25,2.1034,0,0.0005,47.4538,0
3,14,1.476,0,0.0325,62.339,0
2,23,2.4748,0,0.0136,58.8152,0
4,21,2.1377,0,0.0357,63.8699,0
2,18,1.1882,1,0.0148,58.0217,0
4,20,0.7755,0,0.0022,63.8532,0
6,20,1.5648,0,0.0106,24.8398,0
3,16,0.9899,0,0.021,44.1326,0
2,14,1.2956,0,0.0256,24.7966,0
3,23,1.3034,0,0.0024,35.371,0
3,14,0.8224,0,0.008,75.2261,0
2,21,1.2327,0,0.0313,69.3372,0
3,20,1.1416,0,0.0287,43.6068,0
2,17,2.0191,0,0.0483,47.9849,0
2,15,1.1583,0,0.0142,68.0604,0
21,2413,2.1722,1,0.3372,7.0746,1
1,14,1.7474,0,0.0364,54.4768,0
2,14,1.5459,0,0.0077,36.4754,0
23,1574,1.5583,1,0.0622,2.1217,1
1,13,1.3423,0,0.0101,39.2839,0
20,75,1.2922,1,0.3759,121.2303,1
4,21,2.0461,0,0.0003,50.9302,0
2,19,1.389,0,0.0034,73.5064,0
3,16,2.3111,0,0.0177,23.1363,0
2,17,1.1749,0,0.0395,62.2373,0
0,18,1.1182,0,0.0156,13.0736,0
1,15,0.9949,0,0.0448,38.6043,0
1,21,1.5777,0,0.0027,40.2122,0
19,35,1.0282,1,0.4471,354.8133,1
1,23,1.0072,0,0.0041,58.2713,0
4,18,2.0341,0,0.0119,31.9231,0
0,12,1.9514,0,0.0134,48.2942,0
116,191,0.1879,1,0.1307,6.14,1
1,22,1.5784,0,0.0049,75.0717,0
4,19,1.5094,0,0.0005,94.1448,0
4,20,1.1845,0,0.0021,63.952,0
4,20,1.8498,0,0.0456,25.0528,0
2,9,1.9496,0,0.0158,52.9155,0
3,12,1.8597,0,0.0521,49.761,0
2,12,1.3788,0,0.0059,42.813,0
2,23,1.8509,0,0.0025,58.3481,0
5,23,1.9219,0,0.0014,56.3218,0
1,18,1.1052,0,0.0013,67.3979,0
1,14,1.3977,0,0.083,48.125,0
3,8,1.4788,0,0.0009,37.729,0
4,20,1.7108,0,0.0006,78.6813,0
33,2874,2.3721,0,0.1846,12.6884,1
5,16,0.6993,0,0.0002,41.9062,0
5,19,1.3313,0,0.0266,48.7832,0
2,14,0.6742,0,0.0006,16.4446,0
3,21,2.6216,1,0.0079,28.1994,0
4,28,1.7161,0,0.0252,59.5482,0
8,25,1.6972,0,0.0224,94.8216,0
2,17,1.6344,0,0.0255,48.4758,0
7,31,1.9998,0,0.0264,57.8025,0
7,26,1.2922,0,0.0085,51.8228,0
4,13,1.6017,0,0.006,56.0118,0
5,22,1.2019,0,0.0129,39.5164,0
3,23,1.7939,0,0.0096,61.6723,0
5,18,1.2015,0,0.0,79.243,0
11,30,1.6247,0,0.0151,48.7906,0
1,20,2.2978,0,0.0102,50.1782,0
3,16,1.9649,0,0.0182,31.3967,0
3,14,1.3526,0,0.0112,54.4533,0
2,22,1.8015,0,0.0169,53.6747,0
3,27,1.4521,0,0.0039,62.7517,0
1,13,1.3816,0,0.0002,55.6884,0
1,13,2.3332,0,0.0128,83.7571,0
4,12,0.9653,0,0.0233,34.1874,0
6,25,2.4786,0,0.002,74.168,0
4,17,1.5979,1,0.0229,68.2028,0
0,12,0.9973,0,0.0138,94.5928,0
2,16,2.1114,0,0.0291,23.2355,0
6,24,1.4975,0,0.0111,60.5738,0
3,21,0.9971,0,0.0104,55.2102,0
5,21,1.0175,0,0.0228,48.6379,0
1,21,1.3188,0,0.0028,43.6766,0
5,13,1.3572,0,0.0116,35.7605,0
6,26,2.1867,0,0.0733,45.9303,0
1,16,1.3863,0,0.0011,20.1045,0
3,16,1.4006,0,0.056,46.6432,0
2,11,2.2646,1,0.007,85.8549,0
2,21,1.6091,0,0.038,64.0123,0
2,26,1.5905,0,0.0572,50.8868,0
1,14,2.201,0,0.0109,49.8054,0
4,85,0.382,0,0.9306,16.5243,1
3,18,0.8792,0,0.0145,64.3784,0
3,20,2.1074,0,0.0187,75.4479,0
8,24,0.0,0,0.0077,35.4886,0
3,17,0.8236,0,0.1057,39.4179,0
1,14,0.9906,0,0.0069,47.4361,0
2,16,1.0679,0,0.0147,50.2531,0
15,101,1.401,1,0.582,164.8474,1
6,22,0.9707,0,0.0104,92.7327,0
3,21,1.817,0,0.0068,58.1479,0
2,18,1.2276,0,0.0077,55.2911,0
2,19,1.3039,0,0.0031,77.5205,0
4,18,1.8744,0,0.0213,24.226,0
2,19,1.1167,0,0.0064,66.8966,0
4,22,2.0757,0,0.0221,13.5649,0
3,13,1.6215,0,0.0059,57.29,0
3,15,1.3437,0,0.0106,62.2005,0
1,20,1.0327,0,0.0648,58.5476,0
3,13,1.0723,0,0.0089,12.1206,0
1,12,0.8815,0,0.0019,37.0853,0
1,23,2.2891,0,0.0377,69.709,0
0,11,0.9333,0,0.0346,72.4419,0
2,21,1.3927,0,0.0109,50.5619,0
5,26,2.0917,0,0.0065,40.493,0
3,22,1.775,0,0.0011,47.5568,0
4,23,1.113,0,0.017,73.8284,0
3,16,2.3442,0,0.0072,39.7431,0
2,17,1.7464,0,0.0062,66.3073,0
4,19,1.2878,0,0.0097,47.71,0
5,19,1.2753,0,0.0376,20.4114,0
2,23,1.4144,0,0.0303,53.2821,0
6,17,1.4738,0,0.0364,84.0821,0
2,17,1.5978,0,0.0014,47.9761,0
6,16,1.1776,0,0.0465,10.0,0
922,1398,0.9444,1,0.0947,5.2587,1
5,20,0.9131,0,0.0429,48.1372,0
6,22,2.0494,0,0.0966,59.7771,0
1,16,0.4986,0,0.0029,37.5573,0
4,14,1.4251,0,0.0103,72.2458,0
0,14,1.1765,0,0.0209,65.9529,0
2,19,1.2911,0,0.0089,35.6119,0
2,18,2.0779,0,0.0046,10.0,0
2,13,1.192,0,0.0155,46.2113,0
3,16,1.346,0,0.0493,44.0126,0
0,15,2.1508,0,0.0099,10.0,0
2,25,1.7648,0,0.0299,10.0,0
3,14,0.7269,0,0.0018,53.8939,0
2,16,1.976,0,0.0278,27.8358,0
2,19,0.8645,0,0.0196,56.0552,0
3,21,2.2043,1,0.3968,486.8161,1
35,111,1.4417,1,0.3359,342.4115,1
0,13,2.1239,0,0.0325,59.9402,0
3,15,2.0341,0,0.0009,59.3378,0
6,23,1.73,0,0.0143,71.474,0
1,8,2.8067,0,0.02,45.1753,0
2,11,1.2171,0,0.0159,62.9703,0
0,20,1.7673,0,0.0052,43.3215,0
4,17,0.799,0,0.0181,76.4037,0
1,13,0.9122,0,0.0031,72.5394,0
4,22,1.1991,0,0.0026,71.1689,0
5,27,1.1979,0,0.0157,71.676,0
3,21,1.4368,0,0.001,10.0,0
5,17,1.6179,0,0.0225,26.3831,0
3,23,1.8658,0,0.0047,53.5978,0
2,12,0.8702,0,0.0092,57.1439,0
5,21,1.3768,0,0.0031,10.0,0
34,137,1.7814,1,0.639,392.818,1
3,17,0.9188,0,0.011,79.029,0
1,18,1.953,0,0.0048,58.4916,0
1,47,0.0626,1,0.9157,19.1278,1
27,139,2.6187,1,0.9558,105.4528,1
4,19,1.5432,0,0.0382,57.7447,0
1,18,1.5765,0,0.0225,63.561,0
3,15,1.7878,0,0.008,66.9577,0
2,18,0.2136,0,0.0092,41.781,0
3,14,0.9006,0,0.0131,68.1713,0
13,104,1.3833,1,0.8634,119.0039,1
0,15,1.7138,0,0.0214,58.4935,0
2,12,0.7253,0,0.0256,33.3449,0
2,21,1.8802,0,0.002,59.2267,0
3,14,0.7921,0,0.0075,76.0203,0
5,21,2.0682,0,0.0014,48.5068,0
3,18,1.556,0,0.0346,56.1904,0
2,9,0.4316,0,0.0467,53.1979,0
2,12,0.8101,0,0.0379,59.5402,0
5,20,0.9158,0,0.0224,33.9836,0
2,61,0.1101,0,0.7661,29.8165,1
3,20,0.1786,0,0.0072,34.1289,0
5,19,1.6648,0,0.0252,39.9057,0
5,17,1.8328,0,0.0026,22.8627,0
5,21,1.2215,0,0.0501,82.4949,0
1,17,1.6902,0,0.0094,50.0528,0
3,14,2.1814,0,0.0161,77.2453,0
2,12,2.5725,0,0.0393,92.418,0
0,16,1.3467,0,0.0076,61.737,0
1,16,2.0545,0,0.0166,67.5299,0
582,911,0.2256,1,0.1852,4.2275,1
2,23,1.3046,0,0.0134,35.6309,0
4,23,1.7814,0,0.0563,47.5997,0
3,20,0.9847,0,0.0107,52.153,0
29,1712,1.9925,1,0.0965,17.1584,1
3,20,0.8658,0,0.0043,71.6801,0
4,21,2.6737,0,0.0179,80.675,0
7,20,2.1129,0,0.0026,50.5055,0
7,19,1.9541,0,0.0405,21.2858,0
3,18,1.8549,0,0.0315,37.4335,0
7,21,1.7573,0,0.0327,62.2658,0
6,42,0.4598,0,0.8041,18.4097,1
3,20,1.7344,0,0.0024,98.1467,0
9,24,1.9211,0,0.0084,84.0058,0
10,1443,1.1313,0,0.0042,12.3324,1
1,12,1.2876,0,0.0162,71.1604,0
3,13,1.1556,1,0.0215,39.6533,0
8,19,1.935,0,0.0013,10.0,0
2,18,0.5516,0,0.0018,64.2785,0
6,21,1.6332,0,0.0084,12.7033,0
3,24,2.3892,0,0.0334,84.9432,0
4,15,1.9114,0,0.0059,36.8053,0
5,27,2.0844,1,0.0096,27.0965,0
1,17,1.9501,0,0.0186,44.5496,0
17,2712,2.2536,0,0.1005,15.3938,1
5,19,0.5908,0,0.022,58.6646,0
2,15,1.5529,0,0.0056,19.4556,0
3,23,1.5905,0,0.0175,35.0194,0
4,23,2.1333,0,0.0405,54.2588,0
1,20,2.2516,0,0.0012,27.7597,0
3,16,1.3386,0,0.0238,62.6492,0
3,19,1.1099,0,0.013,74.6085,0
2,17,1.826,0,0.0024,33.3985,0
4,25,1.7691,0,0.0217,51.6606,0
0,12,1.3016,0,0.0372,55.8066,0
4,24,0.8845,0,0.0228,28.0692,0
0,12,1.6528,0,0.001,63.0215,0
2,15,1.504,0,0.0009,59.3235,0
4,18,1.9821,0,0.0319,27.9562,0
6,21,1.472,0,0.0391,10.0,0
5,23,1.692,0,0.0114,65.1918,0
4,13,1.0218,0,0.0156,52.676,0
2,21,1.8497,0,0.0029,34.4378,0
3,27,2.0806,0,0.0024,35.9319,0
3,18,1.7816,0,0.0124,39.9922,0
4,16,0.9635,0,0.0034,46.3745,0
2,20,0.0426,0,0.8341,18.6568,1
2,21,1.7464,0,0.0117,66.6753,0
3,18,1.6501,0,0.0099,10.4134,0
5,50,0.2665,1,0.6212,18.5404,1
2,17,2.0147,0,0.0643,44.3951,0
3,13,1.3469,0,0.0262,20.4138,0
29,2730,2.1611,0,0.1478,15.9741,1
3,10,1.409,0,0.0088,20.9689,0
1,9,1.3709,0,0.0001,44.1964,0
3,19,1.3972,0,0.0499,30.0756,0
1,20,2.516,0,0.0075,42.3039,0
1,17,1.5999,0,0.0119,46.8179,0
3,16,1.3086,0,0.01,47.5254,0
2,17,2.3674,0,0.0056,61.2393,0
9,45,0.0116,0,0.5147,13.7946,1
0,14,1.4909,0,0.0444,55.8657,0
3,19,1.9465,1,0.0036,26.1806,0
4,22,0.3772,0,0.0234,53.9081,0
3,17,1.5343,0,0.0054,18.8181,0
5,18,0.875,0,0.0937,56.114,0
44,2903,2.4479,1,0.0578,15.4944,1
2,14,1.9666,0,0.0316,37.7727,0
3,26,1.8862,0,0.0132,55.3134,0
2,12,0.7283,0,0.012,60.2359,0
9,82,0.3018,1,0.7461,13.8179,1
0,11,2.3371,0,0.0062,40.1005,0
3,22,1.6085,0,0.019,85.1713,0
3,25,1.5684,0,0.0363,48.9207,0
1,21,1.1728,0,0.0016,61.7303,0
1,21,0.9151,0,0.0234,50.3921,0
14,20,0.4672,0,0.8409,27.3259,1
6,26,1.4578,0,0.0027,36.9453,0
2,14,1.9553,0,0.0045,40.1207,0
1,10,1.2355,0,0.035,40.0729,0
3,20,1.3247,0,0.008,64.6785,0
3,23,1.5649,1,0.0257,61.4372,0
5,16,1.8996,0,0.0269,41.9874,0
3,8,1.9123,0,0.0051,31.2734,0
3,20,1.7471,0,0.0061,45.1743,0
3,12,2.0264,0,0.0163,10.0,0
5,13,2.1402,0,0.0169,45.0815,0
4,21,0.7261,0,0.0449,43.8605,0
2,17,1.8767,0,0.0142,30.535,0
3,19,1.6624,0,0.0073,45.2512,0
6,16,1.652,0,0.01,71.3618,0
2,18,1.2572,0,0.0034,57.9646,0
2,18,1.8831,0,0.0155,50.4711,0
2,18,0.9651,0,0.0425,37.3629,0
5,22,1.4886,0,0.0156,46.5406,0
3,21,1.2928,0,0.0094,69.7069,0
2,19,1.6028,0,0.0078,52.5054,0
6,27,2.1285,0,0.0016,59.2762,0
1,15,1.8601,0,0.015,28.9745,0
320,617,0.9379,1,0.0258,4.9027,1
3,21,1.5484,0,0.0042,48.3595,0
2,20,1.2922,0,0.0093,47.4591,0
4,29,1.8081,0,0.0423,62.6998,0
4,13,0.9447,0,0.0032,40.2424,0
6,22,0.9251,0,0.0005,48.1948,0
3,10,2.267,0,0.0206,59.1464,0
1,14,1.5571,0,0.012,45.5722,0
0,12,0.84,0,0.0137,13.0408,0
2,12,0.5412,0,0.0366,29.7435,0
6,19,1.7767,0,0.06,22.3358,0
2,18,1.4108,0,0.0866,47.075,0
2,8,0.4305,0,0.0529,46.0697,0
4,22,1.389,0,0.0192,40.192,0
3,22,1.6082,0,0.0117,57.2329,0
6,68,0.0957,0,0.7551,11.2758,1
0,9,2.388,0,0.0538,33.205,0
3,11,1.9208,0,0.0052,65.172,0
3,17,1.415,0,0.0618,22.9959,0
2,22,1.1359,0,0.0053,61.6527,0
1,23,1.1461,0,0.0109,78.0061,0
2,18,0.9641,0,0.0199,53.6581,0
3,22,1.2719,0,0.0078,60.0515,0
4,24,1.7099,0,0.0183,27.3265,0
3,16,1.3569,0,0.0237,38.3155,0
3,17,1.9661,0,0.0221,52.8429,0
3,14,1.3035,0,0.0017,51.9527,0
5,15,0.9802,0,0.0007,32.0141,0
9,69,0.4703,1,0.7832,11.8406,1
7,27,1.8076,0,0.0144,75.3386,0
3,14,0.6336,0,0.0061,69.5573,0
3,24,1.0175,0,0.0054,22.9191,0
2,13,1.7666,1,0.0054,48.2189,0
4,17,2.0725,0,0.0054,43.0765,0
1,14,1.7046,0,0.0206,38.4983,0
2,20,1.479,0,0.0505,58.0017,0
7,19,1.3968,0,0.0084,33.629,0
2,15,2.202,0,0.0102,63.6929,0
5,23,1.8735,0,0.0014,63.1039,0
5,25,2.4221,0,0.0116,41.2046,0
253,689,0.2418,0,0.0555,5.3448,1
